ISIN	Currency	Total Buy Count	Total Sell Count	Total Buy Quantity	Total Sell Quantity	Weighted Average Buy Price	Weighted Average Sell Price	Max Buy Price	Min Sell Price
"GB00B1FH8J72"	"GBX"	1098	964	134000	109935	276851055	279067096	278200000	0
"BE0003604155"	"EUR"	0	0	0	0	0	0	0	0
"NL00150002Q7"	"EUR"	0	0	0	0	0	0	0	0
"NL0012047823"	"EUR"	0	0	0	0	0	0	0	0
"NL0011832811"	"EUR"	0	0	0	0	0	0	0	0
"ANN4327C1220"	"EUR"	0	0	0	0	0	0	0	0
"LU0686550053"	"GBX"	0	0	0	0	0	0	0	0
"JE00BYXX8B08"	"GBX"	0	0	0	0	0	0	0	0
"JE00BF4X3P53"	"GBX"	95	143	33012	46386	57782991	58867520	58500000	0
"JE00BD3QJR55"	"GBX"	0	4	0	6680	0	11860000	0	0
"PTSEM0AM0004"	"EUR"	0	0	0	0	0	0	0	0
"JE00B1LZS514"	"GBX"	0	0	0	0	0	0	0	0
"JE00B1GXH751"	"GBX"	90	174	99206	285724	27835862	28342884	28000000	0
"SE0000163594"	"SEK"	0	0	0	0	0	0	0	0
"IE0032077012"	"GBX"	46	47	9200	9272	2321186956	2326741415	2327600000	0
"GG00BWWYMV85"	"GBX"	0	0	0	0	0	0	0	0
"GG00BJVKW831"	"GBX"	0	0	0	0	0	0	0	0
"GG00BJ0JVY01"	"GBX"	182	114	1216646	738886	10729510	11128400	10920000	0
"GG00BB0RDB98"	"GBX"	116	111	738432	702222	12801635	13275917	13100000	0
"GG00B90J5Z95"	"GBX"	0	0	0	0	0	0	0	0
"GG00B45L2K95"	"GBX"	0	0	0	0	0	0	0	0
"GG00B1ZBD492"	"GBX"	116	176	26770	47574	143742995	151994429	146000000	0
"GB00BZC0LP49"	"GBX"	34	30	110055	75023	10538852	10668178	10800000	0
"GB00BZBX0P70"	"GBX"	134	149	131455	126256	19286676	19594206	19600000	0
"GB00BYZJ7G42"	"GBX"	0	14	0	7588	0	15100000	0	0
"GB00BYXVMJ03"	"GBX"	0	0	0	0	0	0	0	0
"GB0002405495"	"GBX"	433	555	45495	63696	262528902	265767709	265400000	0
"GB00BYMKY695"	"GBX"	0	4	0	1090	0	41377889	0	0
"GB00BWD24154"	"GBX"	0	0	0	0	0	0	0	0
"GB00BNXM7M46"	"GBX"	42	39	269601	257094	4765493	4852597	4870000	0
"FR0000121972"	"EUR"	0	0	0	0	0	0	0	0
"GB00BNXGHS27"	"GBX"	22	19	44000	38000	11493181	11700000	11500000	0
"GB00BNGMZB68"	"GBX"	0	0	0	0	0	0	0	0
"GB00BN3ZZ526"	"GBX"	102	74	85198	74089	33931601	34559414	34400000	0
"GB00BMCF8689"	"GBX"	20	20	2920	2920	13818493	14154109	13850000	0
"NO0003028904"	"NOK"	0	0	0	0	0	0	0	0
"GB00BMC7T380"	"GBX"	123	125	449855	554012	8026175	8168091	8080000	0
"GB00BM8H3X05"	"GBX"	166	112	246229	195072	12011809	12284082	12140000	0
"GB00BLSNND18"	"GBX"	99	145	27134	38428	107678447	112626210	108500000	0
"GB00BL6C2002"	"GBX"	57	54	75854	83990	16435082	16724014	16780000	0
"NL0000360618"	"EUR"	0	0	0	0	0	0	0	0
"GB00BKS7YK08"	"GBX"	0	0	0	0	0	0	0	0
"GB00BKP36R26"	"GBX"	48	42	201987	188328	6765858	6886532	6910000	0
"GB00BK96BB68"	"GBX"	51	74	73900	90091	18157386	18464364	18240000	0
"GB00BJP5HK17"	"GBX"	181	164	550145	491692	10989279	11170403	11140000	0
"GB00BJL5F346"	"GBX"	108	87	81586	68414	34810996	35785947	35100000	0
"GB00BJGTLF51"	"GBX"	137	163	443903	429610	10600936	10836891	10740000	0
"GB00BJFLFT45"	"GBX"	116	81	301896	221887	9912835	10111063	10000000	0
"DE0007164600"	"EUR"	46	69	1311	2024	8222368	10650000	8225000	0
"GB00BJDQQ870"	"GBX"	86	79	36462	41262	76379927	77381668	77200000	0
"GB00BJ00Z303"	"GBX"	56	106	63254	112638	28597641	29573531	28900000	0
"FR0000120578"	"EUR"	29	16	275	128	8737560	10418000	9849000	0
"SE0000667891"	"SEK"	23	0	1955	0	15300000	0	15300000	0
"GB00BHJVQ590"	"GBX"	147	102	331348	239412	9236472	9456641	9340000	0
"FI0009003305"	"EUR"	0	0	0	0	0	0	0	0
"GB00BGHVZM47"	"GBX"	128	124	300654	261968	11485114	11696369	11580000	0
"IT0004712375"	"EUR"	0	0	0	0	0	0	0	0
"GB00BG382L74"	"GBX"	82	160	359231	368549	8498711	8596201	8600000	0
"GB00B8C3BL03"	"GBX"	1006	1104	434336	487200	63724865	64204089	64180000	0
"GB00BG0P0V73"	"GBX"	87	28	575104	131020	12021731	12179392	12060000	0
"GB00BFFK8T45"	"GBX"	0	0	0	0	0	0	0	0
"FR0000073272"	"EUR"	0	0	0	0	0	0	0	0
"GB00BF4HYV08"	"GBX"	138	113	64212	53002	58865249	60205735	59500000	0
"GB00BF0P7H59"	"GBX"	0	0	0	0	0	0	0	0
"GB00BF01NH51"	"GBX"	0	0	0	0	0	0	0	0
"ES0182870214"	"EUR"	0	0	0	0	0	0	0	0
"GB00BDGT2M75"	"GBX"	134	168	307415	383999	14515137	14755900	14660000	0
"GB00BD9PXH49"	"GBX"	0	0	0	0	0	0	0	0
"GB00BD45S967"	"GBX"	0	0	0	0	0	0	0	0
"GB00BD3V4641"	"GBX"	0	0	0	0	0	0	0	0
"GB00B9XQT119"	"GBX"	8	8	1040	1040	13472500	13752500	13520000	0
"GB00B6VTTK07"	"GBX"	65	75	29711	37384	69774339	71001706	70400000	0
"DE0007037129"	"EUR"	0	0	0	0	0	0	0	0
"GB00B6832P16"	"GBX"	20	20	1225	1400	30482857	31015000	30600000	0
"GB00B5ZZY915"	"GBX"	0	0	0	0	0	0	0	0
"GB00B0P6J834"	"GBX"	8	8	480	480	20700000	21262500	20700000	0
"GB00B0N8MF98"	"GBX"	0	0	0	0	0	0	0	0
"GB00B0LCW208"	"GBX"	0	0	0	0	0	0	0	0
"GB00B0KM9T71"	"GBX"	110	148	84612	117289	35505214	36129732	36150000	0
"GB00B0FYMT95"	"GBX"	83	113	53659	62485	36933519	41848815	37100000	0
"GB00B0CRWN59"	"GBX"	131	72	91123	72333	24991720	25510195	25250000	0
"GB00B7T77214"	"GBX"	1158	1079	2064616	1814617	21934120	22782368	22240000	0
"GB00B01RDH75"	"GBX"	28	28	1640	1624	42188567	42948337	42350000	0
"GB00B01HM147"	"GBX"	149	136	613785	623627	5208753	5324914	5250000	0
"GB00B012T521"	"GBX"	0	0	0	0	0	0	0	0
"GB0033875286"	"GBX"	1	0	200	0	7760000	0	7760000	0
"GB0033862573"	"GBX"	0	0	0	0	0	0	0	0
"GB0031429219"	"GBX"	142	150	145744	164296	75349706	76725599	76100000	0
"GB0030738271"	"GBX"	0	0	0	0	0	0	0	0
"GB0030474687"	"GBX"	116	86	46875	38959	44740132	45811532	45200000	0
"GB00B63H8491"	"GBX"	1930	1803	4691681	4438706	8491549	9136064	8733000	0
"GB0030329360"	"GBX"	148	135	79263	82258	33872331	34504065	34400000	0
"GB0009065060"	"GBX"	130	120	33238	28702	79787833	81390847	80900000	0
"GB0008710799"	"GBX"	0	0	0	0	0	0	0	0
"GB0007689002"	"GBX"	0	0	0	0	0	0	0	0
"CH0012032048"	"CHF"	1755	1548	35360	35114	31654202	34709857	32410000	0
"GB0006674385"	"GBX"	0	0	0	0	0	0	0	0
"GB0006449366"	"GBX"	124	51	160860	122690	13506189	14462815	14460000	0
"GB0007188757"	"GBX"	2139	2178	152751	165439	480629552	506757449	489100000	0
"GB0006439003"	"GBX"	0	0	0	0	0	0	0	0
"GB0006111123"	"GBX"	83	77	22377	20327	83134982	84365430	83800000	0
"GB0005800072"	"GBX"	160	198	92438	107788	53684029	55561739	54500000	0
"GB0005790059"	"GBX"	223	170	179954	152869	59305668	60243874	59800000	0
"GB0003656021"	"GBX"	8	8	240	240	32356250	33543750	32450000	0
"GB0003422184"	"GBX"	126	132	75794	79841	64695200	67985325	66400000	0
"GB0003328555"	"GBX"	20	20	600	600	14810000	15152500	14900000	0
"GB0003292009"	"GBX"	58	167	17207	33627	104509164	106411116	105200000	0
"GB0003165817"	"GBX"	0	0	0	0	0	0	0	0
"GB0002959582"	"GBX"	72	67	47410	43089	44964963	45636844	45350000	0
"GB0002357613"	"GBX"	39	54	17413	21682	85404657	86748754	86200000	0
"ES0173516115"	"EUR"	23	0	161	0	1308000	0	1308000	0
"GB0001738615"	"GBX"	0	0	0	0	0	0	0	0
"GB0001490001"	"GBX"	117	95	37553	43622	94868239	97521122	96200000	0
"GB0001320778"	"GBX"	28	47	32726	46453	37229493	37882914	37450000	0
"GB0001110096"	"GBX"	0	0	0	0	0	0	0	0
"GB0000353929"	"GBX"	0	0	0	0	0	0	0	0
"GB0000163088"	"GBX"	0	0	0	0	0	0	0	0
"GB0000055888"	"GBX"	37	59	20791	25383	64558674	65502395	65200000	0
"MT0002400100"	"DKK"	0	0	0	0	0	0	0	0
"NO0010112675"	"NOK"	0	0	0	0	0	0	0	0
"FR0000131906"	"EUR"	0	46	0	1518	0	3275000	0	0
"PTREL0AM0008"	"EUR"	0	0	0	0	0	0	0	0
"GB00B2B0DG97"	"GBX"	1237	883	293778	155994	222406736	223914093	224000000	0
"ES0173093024"	"EUR"	0	0	0	0	0	0	0	0
"GB00B24CGK77"	"GBX"	1142	1261	67344	86918	620895212	632303083	626000000	0
"SE0017486897"	"SEK"	0	0	0	0	0	0	0	0
"SE0017486889"	"SEK"	0	0	0	0	0	0	0	0
"GB00BMV92D64"	"GBX"	136	160	154526	172051	21394966	21930223	21700000	0
"SE0017768716"	"SEK"	0	0	0	0	0	0	0	0
"SE0017766843"	"SEK"	0	0	0	0	0	0	0	0
"CH1176493729"	"CHF"	187	172	12134	12322	6713444	6778477	6815000	0
"GB00BP92CJ43"	"GBX"	537	598	191729	215885	76567042	77120718	77460000	0
"CH1169151003"	"CHF"	199	175	22946	19977	4665808	4734199	4746000	0
"CH1173567111"	"CHF"	77	182	3520	6818	9998460	10281604	10260000	0
"CH1175448666"	"CHF"	364	253	15604	12269	10816365	11999396	11590000	0
"NL0000379121"	"EUR"	0	0	0	0	0	0	0	0
"DK0061802139"	"DKK"	0	0	0	0	0	0	0	0
"BE0003878957"	"EUR"	0	0	0	0	0	0	0	0
"BMG0670A1099"	"NOK"	0	0	0	0	0	0	0	0
"NO0012450008"	"NOK"	0	0	0	0	0	0	0	0
"FI4000306873"	"EUR"	0	0	0	0	0	0	0	0
"IE000TIRQBE1"	"EUR"	0	0	0	0	0	0	0	0
"GB00BKDRYJ47"	"GBX"	364	328	665823	595676	13758303	13919229	13910000	0
"AU000000BHP4"	"GBX"	207	271	55822	80857	216204114	229575384	225700000	0
"GB00BP6MXD84"	"EUR"	0	0	0	0	0	0	0	0
"GB00BP6MXD84"	"EUR"	23	276	1334	18262	2200000	2913933	2200000	0
"GB00BP6MXD84"	"GBX"	1609	2065	820771	934149	217705879	222717268	219400000	0
"GB00BLH3CY60"	"GBX"	131	119	205492	185065	17721504	17984623	17840000	0
"NL0015000LU4"	"EUR"	0	0	0	0	0	0	0	0
"FR0000130577"	"EUR"	0	0	0	0	0	0	0	0
"GB00BL9ZF303"	"GBX"	184	132	203780	160369	21409381	21798022	21700000	0
"ES0157261019"	"EUR"	0	0	0	0	0	0	0	0
"IT0004176001"	"EUR"	0	0	0	0	0	0	0	0
"GB0007099541"	"GBX"	977	1026	364400	384856	102108663	103017323	103100000	0
"NL0015000IY2"	"EUR"	0	0	0	0	0	0	0	0
"DE000PSM7770"	"EUR"	0	0	0	0	0	0	0	0
"BMG1466R1732"	"NOK"	0	0	0	0	0	0	0	0
"DE000DTR0CK8"	"EUR"	0	0	0	0	0	0	0	0
"NL0015000MZ1"	"EUR"	0	0	0	0	0	0	0	0
"NL0015000N09"	"EUR"	0	0	0	0	0	0	0	0
"GB00BM8Q5M07"	"GBX"	920	1034	1875580	2118035	11462613	11567516	11780000	0
"BMG702782084"	"GBX"	133	167	658889	426670	8647917	9433025	9200000	0
"GB00BP37WF17"	"GBX"	117	123	139645	85670	24156954	24576942	24450000	0
"FR0014005HJ9"	"EUR"	0	0	0	0	0	0	0	0
"SE0016589188"	"SEK"	0	0	0	0	0	0	0	0
"FR0014004L86"	"EUR"	0	0	0	0	0	0	0	0
"GB0008910555"	"GBX"	106	114	45942	33807	53994998	54864927	54400000	0
"GB00BN44P254"	"GBX"	75	81	99944	114923	12481811	12854027	12780000	0
"GB00BY7QYJ50"	"GBX"	76	49	45076	33098	40274858	40940833	40900000	0
"GB00BNYK8G86"	"GBX"	100	40	67058	45889	28887465	29805150	29940000	0
"GB00BL6K5J42"	"GBX"	300	253	41276	35969	166346036	167500878	168700000	0
"NO0010791353"	"NOK"	0	0	0	0	0	0	0	0
"NO0010823131"	"NOK"	0	0	0	0	0	0	0	0
"NL0009739416"	"EUR"	0	0	0	0	0	0	0	0
"PTPTC0AM0009"	"EUR"	0	0	0	0	0	0	0	0
"PTPTI0AM0006"	"EUR"	0	0	0	0	0	0	0	0
"DE000PAH0038"	"EUR"	23	23	345	1955	5500000	7400000	5500000	0
"PTGNV0AM0001"	"EUR"	0	0	0	0	0	0	0	0
"NL0015000K93"	"EUR"	0	0	0	0	0	0	0	0
"GB00BLJNXL82"	"GBX"	1232	1126	73689	67503	374901498	377784233	377300000	0
"GB00BNR5MZ78"	"GBX"	1127	1053	2378162	1859352	15553758	15717781	15775000	0
"DE000A3H2200"	"EUR"	0	0	0	0	0	0	0	0
"DE000A1MMCC8"	"EUR"	0	0	0	0	0	0	0	0
"DE000A3E5C08"	"EUR"	0	0	0	0	0	0	0	0
"DE000A3E5D64"	"EUR"	23	0	667	0	2300000	0	2300000	0
"DE000A3E5D56"	"EUR"	0	0	0	0	0	0	0	0
"IT0005453250"	"EUR"	0	0	0	0	0	0	0	0
"GB00BL6K7L04"	"GBX"	0	0	0	0	0	0	0	0
"US60770K1079"	"EUR"	0	0	0	0	0	0	0	0
"GB00BKPG0S09"	"GBX"	71	100	125689	115088	14529972	14986059	14600000	0
"DE000A3E5C40"	"EUR"	0	0	0	0	0	0	0	0
"IT0005262149"	"EUR"	0	0	0	0	0	0	0	0
"IT0005445280"	"EUR"	0	0	0	0	0	0	0	0
"GB00BND88V85"	"GBX"	84	91	108934	118090	22585259	22982952	23100000	0
"SE0012116390"	"SEK"	0	0	0	0	0	0	0	0
"SE0005127818"	"SEK"	0	0	0	0	0	0	0	0
"SE0009554454"	"SEK"	0	0	0	0	0	0	0	0
"FR0012650166"	"EUR"	0	0	0	0	0	0	0	0
"GB00BNR4T868"	"GBX"	166	168	90316	57218	74212824	75918132	75900000	0
"LU2182388152"	"GBX"	0	0	0	0	0	0	0	0
"GB00BKPG0138"	"GBX"	0	0	0	0	0	0	0	0
"FR0014003TT8"	"EUR"	0	0	0	0	0	0	0	0
"GB00BL9YR756"	"GBX"	132	102	122115	105761	30812111	33391273	32280000	0
"GB00BNNTLN49"	"GBX"	466	567	189464	230435	95279327	96255673	96100000	0
"NO0010199151"	"NOK"	0	0	0	0	0	0	0	0
"GB00B0H2K534"	"GBX"	53	130	160434	207724	10920454	11633582	11070000	0
"NO0010161896"	"NOK"	0	0	0	0	0	0	0	0
"GB00BMBVGQ36"	"GBX"	1050	1101	632001	646396	34423659	35051402	34880000	0
"GB00BMVQDZ64"	"GBX"	99	86	21342	20944	90076351	91484668	93200000	0
"GB0006825383"	"GBX"	1205	1180	178055	177988	187565367	190798362	189250000	0
"GB00BNK9TP58"	"GBX"	58	31	133519	113565	9850390	10038230	9955000	0
"GB00BMT9K014"	"GBX"	78	105	79208	80209	20871301	21279037	22100000	0
"SE0016101844"	"SEK"	0	0	0	0	0	0	0	0
"FR0000120693"	"EUR"	46	0	230	0	13250000	0	13900000	0
"NL00150003E1"	"EUR"	0	0	0	0	0	0	0	0
"SE0015988019"	"SEK"	0	0	0	0	0	0	0	0
"SE0015811963"	"SEK"	0	0	0	0	0	0	0	0
"GB0006776081"	"GBX"	1133	1202	408612	450543	74612157	75638116	75340000	0
"SE0015811955"	"SEK"	0	0	0	0	0	0	0	0
"SE0015961909"	"SEK"	0	0	0	0	0	0	0	0
"SE0015810247"	"SEK"	0	0	0	0	0	0	0	0
"SE0015658109"	"SEK"	0	0	0	0	0	0	0	0
"SE0015658117"	"SEK"	0	0	0	0	0	0	0	0
"SE0015962477"	"SEK"	0	0	0	0	0	0	0	0
"SE0015812219"	"SEK"	8	0	40000	0	10451250	0	10455000	0
"SE0015949201"	"SEK"	0	0	0	0	0	0	0	0
"ES0105548004"	"EUR"	0	0	0	0	0	0	0	0
"GB00BNG2M159"	"GBX"	143	175	260675	278070	20426367	21475051	20900000	0
"ES0105546008"	"EUR"	0	23	0	2070	0	153000	0	0
"DE000A2TSL71"	"EUR"	0	0	0	0	0	0	0	0
"DK0060252690"	"DKK"	0	0	0	0	0	0	0	0
"GB00BK9RKT01"	"GBX"	540	461	100874	89078	95947823	96871633	96760000	0
"DK0061539921"	"DKK"	0	0	0	0	0	0	0	0
"SE0015949748"	"SEK"	0	0	0	0	0	0	0	0
"IE00BDC5DG00"	"GBX"	60	79	36105	40377	42677318	43526804	43000000	0
"CH1101098163"	"CHF"	159	220	3279	4205	33985605	34326385	34250000	0
"GB00BNC5T391"	"GBX"	80	93	229002	232143	9020053	9360681	9130000	0
"FI0009014575"	"EUR"	0	0	0	0	0	0	0	0
"FI0009002422"	"EUR"	0	0	0	0	0	0	0	0
"NL0012817175"	"EUR"	0	0	0	0	0	0	0	0
"GB00BL6NGV24"	"GBX"	107	118	97276	100370	22549737	22893430	23060000	0
"GB00BMH18Q19"	"GBX"	32	38	28772	28972	41154522	41838962	41700000	0
"NO0003733800"	"NOK"	0	23	0	2346	0	9860000	0	0
"CH0011178255"	"CHF"	0	0	0	0	0	0	0	0
"FI0009014377"	"EUR"	0	0	0	0	0	0	0	0
"CH0493891243"	"CHF"	0	0	0	0	0	0	0	0
"CH0239518779"	"CHF"	140	122	10162	5766	8351989	8569285	8480000	0
"CH0045825517"	"CHF"	0	0	0	0	0	0	0	0
"CH0009236461"	"CHF"	0	0	0	0	0	0	0	0
"CH0118530366"	"CHF"	118	131	9662	11509	3433212	3499298	3465000	0
"CH0001473559"	"CHF"	0	0	0	0	0	0	0	0
"CH0001319265"	"CHF"	0	0	0	0	0	0	0	0
"CH0029850754"	"CHF"	0	0	0	0	0	0	0	0
"CH0039651184"	"CHF"	0	0	0	0	0	0	0	0
"CH0110303119"	"CHF"	0	0	0	0	0	0	0	0
"FR0000133308"	"EUR"	0	0	0	0	0	0	0	0
"CH0001340204"	"CHF"	0	0	0	0	0	0	0	0
"CH0126639464"	"CHF"	0	0	0	0	0	0	0	0
"CH0284142913"	"CHF"	0	0	0	0	0	0	0	0
"NO0010040611"	"NOK"	0	0	0	0	0	0	0	0
"CH0025343259"	"CHF"	73	75	2713	2407	7835595	8414939	8230000	0
"CH0453226893"	"CHF"	181	82	60492	13143	1438566	1630961	1644000	0
"CH0386200239"	"CHF"	41	77	2150	3070	8407623	8620413	8460000	0
"CH0017875789"	"CHF"	111	86	3108	3578	12296274	14479888	12880000	0
"LI0355147575"	"CHF"	136	208	9988	12578	5166226	5318319	5200000	0
"CH0039821084"	"CHF"	104	137	476	633	184646008	191283570	188000000	0
"CH0028422100"	"CHF"	139	119	12307	13199	3174267	3281464	3215000	0
"CH0582581713"	"CHF"	67	169	1948	4516	20190965	21180469	20350000	0
"AT0000KTMI02"	"CHF"	112	130	10440	7991	5517423	6293436	6240000	0
"ES0142090317"	"EUR"	0	0	0	0	0	0	0	0
"CH0530235594"	"CHF"	70	92	5030	8236	3715685	3779513	3755000	0
"CH0011484067"	"CHF"	118	168	1480	2241	43807702	44394645	44150000	0
"BE0974258874"	"EUR"	0	0	0	0	0	0	0	0
"CH0011693600"	"CHF"	103	174	1015	2491	41177635	41829787	41450000	0
"CH0256379097"	"CHF"	104	123	31929	44195	640253	652011	653000	0
"DK0060336014"	"DKK"	23	0	1978	0	31000000	0	31000000	0
"CH0111677362"	"CHF"	143	132	6934	6098	7994886	8123148	8070000	0
"CH0468525222"	"CHF"	56	57	2154	2331	9167270	9297305	9280000	0
"DK0060534915"	"DKK"	0	0	0	0	0	0	0	0
"CH0406705126"	"CHF"	144	143	7541	6345	9187438	10138940	9620000	0
"CH0012005267"	"CHF"	1751	1806	143822	153852	8130307	8478645	8211000	0
"CH0528751586"	"CHF"	119	108	8947	5187	6504146	6998841	6940000	0
"CH0002178181"	"CHF"	66	160	6744	16961	3107314	3707068	3134000	0
"CH0460027110"	"CHF"	0	0	0	0	0	0	0	0
"NO0010196140"	"NOK"	0	0	0	0	0	0	0	0
"CH0346177709"	"CHF"	0	0	0	0	0	0	0	0
"NO0005052605"	"NOK"	0	0	0	0	0	0	0	0
"CH0276534614"	"CHF"	196	153	11954	11070	5612728	5892537	5720000	0
"CH0496451508"	"CHF"	97	129	35781	43736	1123661	1186134	1135000	0
"DK0060952919"	"DKK"	0	0	0	0	0	0	0	0
"GG00BGJYPP46"	"GBX"	140	106	387352	384880	9153155	9421155	9450000	0
"DE000A3H3LL2"	"EUR"	0	0	0	0	0	0	0	0
"FI0009005318"	"EUR"	0	0	0	0	0	0	0	0
"FI0009000681"	"SEK"	0	0	0	0	0	0	0	0
"FI0009000681"	"EUR"	23	23	1219	3611	401000	512000	401000	0
"IE00B5BMR087"	"USD"	176	80	16046	16516	38857344	39323715	39204000	0
"GB00BMTV7393"	"GBX"	72	62	309412	222886	7746088	8185756	8166000	0
"GB00BN4NDR39"	"GBX"	163	116	313864	290662	9856320	9991950	9930000	0
"JE00BMDZN391"	"GBX"	79	129	163375	225349	10823452	10996032	11250000	0
"GB00BLGZ9862"	"GBX"	1202	1211	1971828	1779449	25632909	26205572	25790000	0
"LU2290522684"	"EUR"	0	0	0	0	0	0	0	0
"DE000A3H2333"	"EUR"	0	0	0	0	0	0	0	0
"GB00BNKVP754"	"GBX"	153	135	366756	436294	10745264	10974662	10900000	0
"GB0032089863"	"GBX"	1218	1027	64566	55629	601615782	605914185	607600000	0
"NL00150001Q9"	"EUR"	46	0	1978	0	1000000	0	1000000	0
"NL00150001Q9"	"EUR"	0	0	0	0	0	0	0	0
"FR0010828137"	"EUR"	0	0	0	0	0	0	0	0
"GB00BN0SMB92"	"GBX"	79	34	410669	63054	21010715	21366136	21260000	0
"NL0014332678"	"EUR"	0	0	0	0	0	0	0	0
"GB00BLDRH360"	"GBX"	129	219	115017	208044	47750629	48186465	48280000	0
"GB0007873697"	"GBX"	152	111	67404	56391	45165479	46689560	46350000	0
"GB0008711763"	"GBX"	44	81	74001	123543	16930578	17165139	17440000	0
"GB0003435012"	"GBX"	0	0	0	0	0	0	0	0
"CH0038863350"	"CHF"	1848	1474	135174	120100	10898426	11723831	11384000	0
"FI0009013296"	"EUR"	0	23	0	1495	0	4950000	0	0
"GB0006667470"	"GBX"	8	8	480	480	60887500	62225000	61400000	0
"GG00BJL5FH87"	"GBX"	131	114	433788	387434	12192030	12401264	12280000	0
"GB00BZCNLL95"	"GBX"	78	70	145492	109000	15344804	15582036	15440000	0
"GB00BN7CG237"	"GBX"	121	1	50419	399	33181247	42020000	41660000	0
"SE0000117970"	"SEK"	0	0	0	0	0	0	0	0
"GB00BFXYH242"	"GBX"	100	71	132746	94071	14058114	14298287	14160000	0
"GB0006436108"	"GBX"	102	159	17379	32847	128333034	131706865	129800000	0
"GB0006650450"	"GBX"	107	85	16131	12976	196630475	198837916	198800000	0
"GB0007388407"	"GBX"	155	59	42636	17783	88250560	89430759	89400000	0
"GB00BY2Z0H74"	"GBX"	369	66	84757	92960	17844530	19574092	18080000	0
"GB0000385517"	"GBX"	36	52	16078	23857	82388530	83640667	82900000	0
"GB00BDR05C01"	"GBX"	1037	1294	386613	518684	105916093	108661016	107750000	0
"GB00BJ0LT190"	"GBX"	123	118	201196	131132	31524166	32008788	31800000	0
"GB00BWXC7Y93"	"GBX"	190	194	171962	214118	26018859	26750640	26350000	0
"IT0005428195"	"EUR"	0	0	0	0	0	0	0	0
"GB00B10RZP78"	"EUR"	46	46	828	828	3775000	4950000	3850000	0
"DE0008430026"	"EUR"	23	3	138	24	21000000	23950000	21000000	0
"DE000A2NBX80"	"EUR"	0	0	0	0	0	0	0	0
"DE0005093108"	"EUR"	0	0	0	0	0	0	0	0
"DE000A14KEB5"	"EUR"	0	0	0	0	0	0	0	0
"DE000A2N4H07"	"EUR"	0	0	0	0	0	0	0	0
"PTMEN0AE0005"	"EUR"	0	0	0	0	0	0	0	0
"DE000TRAT0N7"	"EUR"	0	0	0	0	0	0	0	0
"DE000DWS1007"	"EUR"	0	0	0	0	0	0	0	0
"LU2010095458"	"EUR"	0	0	0	0	0	0	0	0
"DE000A2GS5D8"	"EUR"	0	0	0	0	0	0	0	0
"DE0006095003"	"EUR"	0	0	0	0	0	0	0	0
"FR0011995588"	"EUR"	0	0	0	0	0	0	0	0
"FR0010557264"	"EUR"	0	0	0	0	0	0	0	0
"FR0013018041"	"EUR"	0	0	0	0	0	0	0	0
"FR0011742329"	"EUR"	0	0	0	0	0	0	0	0
"FR0004056851"	"EUR"	0	0	0	0	0	0	0	0
"GB00B1CRLC47"	"GBX"	1143	1045	239713	225089	147282240	148408317	148600000	0
"FR0013183985"	"EUR"	0	0	0	0	0	0	0	0
"GB00BMXWN182"	"GBX"	61	58	179007	148640	10367115	10616989	10420000	0
"FR0011799907"	"EUR"	0	0	0	0	0	0	0	0
"FR00140006O9"	"EUR"	0	0	0	0	0	0	0	0
"FR0014000MR3"	"EUR"	0	0	0	0	0	0	0	0
"SE0014960373"	"SEK"	0	0	0	0	0	0	0	0
"FR0013529815"	"EUR"	0	0	0	0	0	0	0	0
"DE0006599905"	"EUR"	23	0	483	0	15200000	0	15200000	0
"BE0974362940"	"EUR"	0	0	0	0	0	0	0	0
"FR0000121014"	"EUR"	0	0	0	0	0	0	0	0
"SE0000825820"	"SEK"	0	0	0	0	0	0	0	0
